PROD_ID;EAN;NOME;FABRICANTE;MARCA;CATEGORIA;PESO_UNITARIO;CLASIFICACAO_1;CLASIFICACAO_2;CLASIFICACAO_3;CLASIFICACAO_4;CLASIFICACAO_5;CLASIFICACAO_6;CLASIFICACAO_7;CLASIFICACAO_8;CLASIFICACAO_9;CLASIFICACAO_10;EST_MER_1;EST_MER_2;EST_MER_3;EST_MER_4;EST_MER_5;EST_MER_6;EST_MER_7;EST_MER_8;EST_MER_9;EST_MER_10;EST_MER_ID;CONTEUD_PACK;EAN_CONTEUDO
2000;5,32623E+12;Kosher Legend Refrigerante Uva Diet 2L;Mante, Conroy and Johnson;Kosher Legend;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;UVA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,32623E+12
2001;7,31032E+12;Nifty Grandpa Refrigerante Guaraná Tradicional 1L;Aufderhar - Walter;Nifty Grandpa;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,31032E+12
2002;6,6991E+12;Triangular Sonata Refrigerante Limão Tradicional 350ML;O'Reilly, Fadel and Watsica;Triangular Sonata;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;LIMÃO;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,6991E+12
2003;6,3838E+12;Wealthy Spirit Refrigerante Abacaxi Light 2L;Hoeger - Halvorson;Wealthy Spirit;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;ABACAXI;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,3838E+12
2004;3,13063E+12;Forsaken Mobility Refrigerante Limão Zero 1L;Dooley - O'Hara;Forsaken Mobility;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,13063E+12
2005;1,91215E+12;Austere Barge Refrigerante Guaraná Diet 2,5L;Cruickshank and Sons;Austere Barge;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,91215E+12
2006;8,31326E+12;Usable Exhaust Refrigerante Limão Light 350ML;Kris, Mueller and Hermiston;Usable Exhaust;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,31326E+12
2007;4,80649E+12;Lucky Pigsty Refrigerante Laranja Light 600ML;Marquardt - Lesch;Lucky Pigsty;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,80649E+12
2008;2,07582E+12;Compassionate Outset Refrigerante Maracujá Zero 2L;Murray and Sons;Compassionate Outset;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;MARACUJÁ;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,07582E+12
2009;8,01151E+12;Tame Pleasure Refrigerante Abacaxi Zero 350ML;Lynch and Sons;Tame Pleasure;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;ABACAXI;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,01151E+12
2010;9,78042E+12;Dependable Skean Refrigerante Maracujá Tradicional 600ML;Jacobson, Swift and Franey;Dependable Skean;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;MARACUJÁ;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,78042E+12
2011;8,68048E+12;Muddy Pharmacopoeia Refrigerante Uva Light 3L;Davis - Kiehn;Muddy Pharmacopoeia;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;UVA;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,68048E+12
2012;7,02482E+12;Nifty Grandpa Refrigerante Uva Light 2L;Aufderhar - Walter;Nifty Grandpa;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;UVA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,02482E+12
2013;5,71668E+12;Striking Anticodon Refrigerante Laranja Zero 2L;Cormier Inc;Striking Anticodon;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,71668E+12
2014;4,35216E+12;Sandy Orchid Refrigerante Abacaxi Light 1L;Rice, Ernser and Smith;Sandy Orchid;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;ABACAXI;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,35216E+12
2015;4,79228E+12;Unlucky Bowling Refrigerante Cola Zero 350ML pack;Moen, McGlynn and Langworth;Unlucky Bowling;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;PACK;COM CAFEÍNA;SABOR NATURAL;COLA;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;6;4,79228E+12
2016;4,53235E+12;Ultimate Council Refrigerante Guaraná Zero 269ML;Schaefer and Sons;Ultimate Council;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;GUARANÁ;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,53235E+12
2017;7,07873E+12;Smoggy Tributary Refrigerante Cola Tradicional 600ML;Gottlieb Inc;Smoggy Tributary;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;COM CAFEÍNA;SABOR ARTIFICIAL;COLA;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,07873E+12
2018;2,43835E+12;Velvety Cheetah Refrigerante Maracujá Zero 600ML;Tromp Group;Velvety Cheetah;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;MARACUJÁ;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,43835E+12
2019;6,3559E+12;Classic Plastic Refrigerante Laranja Zero 3L;Pfannerstill LLC;Classic Plastic;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LARANJA;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,3559E+12
2020;6,57822E+12;Shadowy Remark Refrigerante Cola Tradicional 2,5L;Senger Group;Shadowy Remark;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;COM CAFEÍNA;SABOR NATURAL;COLA;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,57822E+12
2021;5,69323E+12;Gracious Pupil Refrigerante Cola Zero 2,5L;Reichert - Metz;Gracious Pupil;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;COM CAFEÍNA;SABOR NATURAL;COLA;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,69323E+12
2022;8,87307E+12;Tough Negotiation Refrigerante Limão Zero 2L;Walker, Morissette and Hoppe;Tough Negotiation;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LIMÃO;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,87307E+12
2023;9,22014E+12;Ultimate Council Refrigerante Abacaxi Tradicional 1L;Schaefer and Sons;Ultimate Council;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;ABACAXI;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;9,22014E+12
2024;3,42384E+12;Royal Whack Refrigerante Maracujá Zero 1L;D'Amore and Sons;Royal Whack;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;MARACUJÁ;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,42384E+12
2025;4,80967E+12;Blaring Nougat Refrigerante Limão Light 2L;Lubowitz - Ortiz;Blaring Nougat;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,80967E+12
2026;2,78921E+12;Expensive Soup Refrigerante Abacaxi Tradicional 2,5L;Rowe, Collier and Stracke;Expensive Soup;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;ABACAXI;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,78921E+12
2027;8,15938E+12;Delirious Information Refrigerante Limão Light 3L;Nader, Padberg and Connelly;Delirious Information;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,15938E+12
2028;5,2952E+12;Lonely Hierarchy Refrigerante Limão Light 269ML;Schmidt, Reichel and Luettgen;Lonely Hierarchy;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;LIMÃO;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,2952E+12
2029;4,98756E+12;Scornful Bookend Refrigerante Laranja Diet 269ML;Pacocha Inc;Scornful Bookend;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;LARANJA;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,98756E+12
2030;6,81369E+12;Nifty Grandpa Refrigerante Cola Light 269ML;Aufderhar - Walter;Nifty Grandpa;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;COM CAFEÍNA;SABOR NATURAL;COLA;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,81369E+12
2031;8,8669E+12;Hopeful Oil Refrigerante Abacaxi Zero 3L;Thompson - Sauer;Hopeful Oil;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;ABACAXI;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;8,8669E+12
2032;1,18714E+12;Courageous Nucleotidase Refrigerante Limão Light 600ML;O'Conner, Reynolds and Brown;Courageous Nucleotidase;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LIMÃO;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,18714E+12
2033;4,48393E+12;Lucky Pigsty Refrigerante Maracujá Light 2L;Marquardt - Lesch;Lucky Pigsty;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;MARACUJÁ;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;4,48393E+12
2034;7,71468E+12;Red Onset Refrigerante Cola Light 600ML;Bednar LLC;Red Onset;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;COM CAFEÍNA;SABOR NATURAL;COLA;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,71468E+12
2035;7,12183E+12;Left Sweatshop Refrigerante Cola Light 350ML;Blick - Beatty;Left Sweatshop;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;COM CAFEÍNA;SABOR NATURAL;COLA;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,12183E+12
2036;6,66491E+12;Helpless Hunt Refrigerante Laranja Light 2L;Jones - Barrows;Helpless Hunt;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LARANJA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,66491E+12
2037;3,77306E+12;Fatal Monasticism Refrigerante Abacaxi Zero 3L;Bogan - Zieme;Fatal Monasticism;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;ABACAXI;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,77306E+12
2038;3,14547E+12;Ruddy Honesty Refrigerante Guaraná Tradicional 1L;Kohler Inc;Ruddy Honesty;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,14547E+12
2039;2,01609E+12;Live Outrun Refrigerante Guaraná Light 2,5L;O'Kon LLC;Live Outrun;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,01609E+12
2040;6,21996E+12;Upbeat Ravioli Refrigerante Maracujá Tradicional 2,5L;Kris, Mueller and Hermiston;Upbeat Ravioli;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;MARACUJÁ;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,21996E+12
2041;6,42823E+12;Back Vanadyl Refrigerante Laranja Zero 1L;Deckow - Jast;Back Vanadyl;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;LARANJA;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,42823E+12
2042;2,40074E+12;Watery Kiss Refrigerante Cola Zero 2L;Crooks - Witting;Watery Kiss;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;COM CAFEÍNA;SABOR NATURAL;COLA;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,40074E+12
2043;5,27671E+12;Stupendous Depot Refrigerante Laranja Tradicional 600ML;Padberg, Daugherty and Murazik;Stupendous Depot;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;5,27671E+12
2044;1,81477E+12;Clueless Barracks Refrigerante Maracujá Tradicional 2L;Haley - Pagac;Clueless Barracks;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;C/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;MARACUJÁ;2L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,81477E+12
2045;6,8317E+12;Lighthearted Luck Refrigerante Abacaxi Tradicional 350ML pack;Welch Inc;Lighthearted Luck;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;PACK;SEM CAFEÍNA;SABOR NATURAL;ABACAXI;350ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;6;6,8317E+12
2046;2,95755E+12;Finished Bonfire Refrigerante Guaraná Light 1L;Altenwerth, Hayes and Runte;Finished Bonfire;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;1L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;2,95755E+12
2047;3,44139E+12;Worthwhile Wombat Refrigerante Guaraná Light 269ML;Volkman - Abshire;Worthwhile Wombat;Refrigerantes;1000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR NATURAL;GUARANÁ;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,44139E+12
2048;3,68341E+12;Shabby Polyester Refrigerante Limão Light 269ML;Goyette - Block;Shabby Polyester;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;LATA;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;269ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;3,68341E+12
2049;7,121E+12;Private Co-producer Refrigerante Maracujá Light 600ML;Stroman Group;Private Co-producer;Refrigerantes;500;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR NATURAL;MARACUJÁ;600ML;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;7,121E+12
2050;6,64163E+12;Common Sticker Refrigerante Limão Zero 2,5L;O'Conner, Crist and Wolf;Common Sticker;Refrigerantes;250;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LIMÃO;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;6,64163E+12
2051;3,18131E+12;Stupendous Depot Refrigerante Laranja Light 2,5L pack;Padberg, Daugherty and Murazik;Stupendous Depot;Refrigerantes;2000;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;PACK;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;2,5L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;6;3,18131E+12
2052;1,88269E+12;Lawful Slime Refrigerante Laranja Diet 3L;Oberbrunner - Russel;Lawful Slime;Refrigerantes;350;BEBIDA;C/ GAS;S/ ALCOOL;S/ AÇUCAR;PET;UN;SEM CAFEÍNA;SABOR ARTIFICIAL;LARANJA;3L;Raiz;DATA EXCELLENCE;BEBIDAS;NAO-ALCOOLICAS;NAO-ALCOOLICOS;SABORIZADOS;REFRIGERANTE;Por Defecto;Por Defecto;Por Defecto;.3.2.2.2.5;;1,88269E+12
